URL	DocTone	Title
https://www.saps.gov.za/newsroom/msspeechdetail.php?nid=12204	-5.78778135048231	Services
https://www.saps.gov.za/newsroom/msspeechdetail.php?nid=12213	-5.66037735849057	Services
https://www.saps.gov.za/newsroom/msspeechdetail.php?nid=14046	-8.35734870317003	Services
https://www.saps.gov.za/newsroom/msspeechdetail.php?nid=24967	-7.37327188940092	Services | SAPS ( South African Police Service ) 
https://www.saps.gov.za/newsroom/msspeechdetail.php?nid=29124	-3.74064837905236	Services | SAPS ( South African Police Service ) 
https://www.saps.gov.za/newsroom/msspeechdetail.php?nid=30601	-7.1917808219178	Services | SAPS ( South African Police Service ) 
https://www.saps.gov.za/newsroom/msspeechdetail.php?nid=31858	-10.2449888641425	Services | SAPS ( South African Police Service ) 
https://www.saps.gov.za/newsroom/msspeechdetail.php?nid=33219	-9.58904109589043	Services | SAPS ( South African Police Service ) 
https://www.saps.gov.za/newsroom/msspeechdetail.php?nid=36721	-5.30973451327434	Services | SAPS ( South African Police Service ) 
https://www.saps.gov.za/newsroom/msspeechdetail.php?nid=37022	-3.48837209302325	Services | SAPS ( South African Police Service ) 
https://www.saps.gov.za/newsroom/msspeechdetail.php?nid=39213	-12.0879120879121	Services | SAPS ( South African Police Service ) 
https://www.saps.gov.za/newsroom/msspeechdetail.php?nid=39642	-6.80272108843537	Services | SAPS ( South African Police Service ) 
https://www.saps.gov.za/newsroom/msspeechdetail.php?nid=39652	-9.62566844919786	Services | SAPS ( South African Police Service ) 
https://www.saps.gov.za/newsroom/msspeechdetail.php?nid=40402	-7.29281767955801	Services | SAPS ( South African Police Service ) 
https://www.saps.gov.za/newsroom/msspeechdetail.php?nid=40564	-7.86026200873363	Services | SAPS ( South African Police Service ) 
https://www.saps.gov.za/newsroom/msspeechdetail.php?nid=40773	-9.41176470588231	Services | SAPS ( South African Police Service ) 
https://www.saps.gov.za/newsroom/msspeechdetail.php?nid=40808	-5.24861878453039	Services | SAPS ( South African Police Service ) 
https://www.saps.gov.za/newsroom/msspeechdetail.php?nid=40984	-5.21739130434783	Services | SAPS ( South African Police Service ) 
https://www.saps.gov.za/newsroom/msspeechdetail.php?nid=41192	-7.85340314136126	Services | SAPS ( South African Police Service ) 
https://www.saps.gov.za/newsroom/msspeechdetail.php?nid=43952	1.2012012012012	Services | SAPS ( South African Police Service ) 
https://www.snl24.com/dailysun/news/three-men-shot-killed-20221221-6	-4.01785714285714	THREE men shot , killed ! | Daily Sun
https://www.snl24.com/dailysun/news/ziyakhala-for-gangster-teacher-20221004	-7.22021660649819	ZIYAKHALA for  gangster  teacher
https://www.sowetanlive.co.za/news/south-africa/2018-04-18-stranded-commuters-long-queues-as-bus-strike-bites/	-3.12093628088427	Stranded commuters ‚ long queues as bus strike bites
https://www.sowetanlive.co.za/news/south-africa/2020-07-01-activist-who-defied-thabo-mbeki-by-importing-hiv-medicine-dies-with-covid-19/	-3.89610389610389	Activist who defied Thabo Mbeki by importing HIV medicine dies with Covid - 19
https://www.sowetanlive.co.za/news/south-africa/2020-08-04-police-investigating-triple-murder-at-khayelitsha-taxi-rank/	-9.03225806451613	Police investigating triple murder at Khayelitsha taxi rank
https://www.sowetanlive.co.za/news/south-africa/2022-05-09-five-bodies-found-one-dead-in-hospital-after-shooting-in-khayelitsha/	-8.03571428571429	Five bodies found , one dead in hospital after shooting in Khayelitsha
https://www.thecable.ng/child-diarrhea-cases-surge-as-sewage-runs-on-cape-town-streets	-3.33333333333333	Child diarrhoea cases surge as sewage runs on Cape Town streets
https://www.thedailyvox.co.za/healthcareduringapandemic-we-speak-to-three-women-to-understand-their-experiences/	-1.62094763092269	 # HealthcareDuringAPandemic : We speak to three women to understand their experiences
https://www.thedailyvox.co.za/healthcareduringapandemic-we-speak-to-three-women-to-understand-their-experiences/	-2.06185567010309	 # HealthcareDuringAPandemic : We speak to three women to understand their experiences
https://www.thesouthafrican.com/culture/lgbtqia/khayelitsha-lesbian-murder-trial-set-for-january-breaking-26-october-2022/	-6.35838150289018	Trial finally set for Khayelitsha lesbian murder
https://www.thesouthafrican.com/eff-members-call-for-justice-for-slain-community-leader-and-activist/	0.28248587570622	EFF members call for justice for slain community leader and activist
https://www.thesouthafrican.com/news/bheki-cele-slams-da/	-2.69607843137255	Bheki Cele says DA spending too much on policing rich areas
https://www.thesouthafrican.com/news/breaking-cape-town-water-shutdown-which-areas-affected-when-start-date-time-tuesday-13-september/	-2.20338983050848	Parts of Cape Town to face  three days WITHOUT water  this week
https://www.thesouthafrican.com/news/cape-town-gangs-hanover-park-monday-5-october/	-6.17495711835334	Cape Town gangs : Extra police deployed to combat Hanover Park violence
https://www.thesouthafrican.com/news/innovative-double-storey-homes-project-for-khayelitsha-breaking-21-november-2022/	1.92513368983957	Homes in Khayelitsha to change lives this coming Christmas
https://www.thesouthafrican.com/news/khayelitsha-shooting-saps-manhunt-cape-town-wednesday-30-september/	-12.536443148688	Khayelitsha shooting : Six killed and four injured as police hunt gunmen
https://www.thesouthafrican.com/news/khayelitsha-site-c-16-july-triple-murder-suspect-arrested-mass-shooting/	-12.1212121212121	Khayelitsha Site C triple murder suspect arrested
https://www.thesouthafrican.com/news/khayelitsha-woman-29-stabbed-to-death-domestic-violence-site-c-taiwan-khayelitsha-maphongwana-street-9-may-breaking/	-10.3806228373703	Khayelitsha woman stabbed to death in Site C – boyfriend sought by police
https://www.thesouthafrican.com/news/lenasia-thembelihle-informal-settlement-shooting-massshooting/	-7.79569892473118	Lenasia shooting : Community mum about what they witnessed , says police
https://www.thesouthafrican.com/news/paramedics-held-up-gunpoint-khayelitsha/	-6.52173913043478	  Another ruthless attack : Paramedics held up at gunpoint in Khayelitsha
https://www.thesouthafrican.com/news/police-officer-accused-of-shooting-nurse-in-tembisa-back-in-court/	-7.23270440251572	Police officer accused of shooting nurse in Tembisa back in court
https://www.thesouthafrican.com/news/site-c-khayelitsha-shooting-six-killed-taiwan-breaking-cape-town-sunday-8-may-2022/	-9.34065934065934	Khayelitsha mass shooting : Six people shot and killed in Site C
https://www.thesouthafrican.com/news/two-people-killed-in-a-taxi-violence-in-khayelitsha-cata-codeta/	-10.8474576271186	Taxi violence : Two passengers killed , two more hurt in Cape Town shooting
https://www.thesouthafrican.com/news/update-police-baffled-by-triple-murder-shooting-in-khayelitsha-latest-western-cape-17-july-2022/	-8.85167464114833	UPDATE : Police baffled by triple - murder SHOOTING in Khayelitsha
https://www.thesouthafrican.com/news/watch-ambulances-petrol-bombed-by-thugs-in-pretoria/	-6.03015075376885	Watch : Ambulances petrol - bombed by thugs in Pretoria
https://www.thesouthafrican.com/news/watch-probe-continues-as-man-died-after-drinking-bottle-of-jagermeister-to-win-r200-crime-limpopo-breaking-news-update/	-5.02692998204668	WATCH : Probe continues as man died after drinking bottle of Jägermeister to win R200
https://www.thesouthafrican.com/news/yanga-bara-nyalara-khayelitsha-shootings-tofile-ngumla-not-apply-bail-cape-town-court-18-august/	-8.87681159420291	Yanga  Bara  Nyalara :  Feared Khayelitsha gang bos opts against applying for bail
https://www.thesouthafrican.com/news/yanga-nyalara-khayelitsha-mass-shooting-murder-extortion-gangs-breaking-4-july-2022/	-10.1580135440181	  Extortion gangster  Nyalara linked to a number of Khayelitsha mass shootings
https://www.timeslive.co.za/news/south-africa/2018-04-10-r100000-reward-offered-after-murder-of-cape-town-cop/	-5.42168674698795	R100 ‚ 000 reward offered after murder of Cape Town cop
https://www.timeslive.co.za/news/south-africa/2018-04-18-commuters-take-strain-as-bus-strike-continues/	-1.1318242343542	Commuters take strain as bus strike continues
https://www.timeslive.co.za/news/south-africa/2018-04-18-sorry-for-stranding-you-but-we-must-feed-our-families-says-bus-driver/	-2.72952853598014	Sorry for stranding you ‚ but we must feed our families , says bus driver
https://www.timeslive.co.za/news/south-africa/2018-04-18-stranded-commuters-long-queues-as-bus-strike-bites/	-3.24675324675325	Stranded commuters ‚ long queues as bus strike bites
https://www.timeslive.co.za/news/south-africa/2018-04-27-khayelitsha-cop-killer-caught/	-6.82926829268293	Khayelitsha  cop killer  caught
https://www.timeslive.co.za/news/south-africa/2020-07-01-activist-who-defied-thabo-mbeki-by-importing-hiv-medicine-dies-with-covid-19/	-2.85714285714285	Activist who defied Thabo Mbeki by importing HIV medicine dies with Covid - 19
https://www.timeslive.co.za/news/south-africa/2020-07-31-rat-poison-a-death-trap-for-cape-towns-township-children/	-8.05687203791465	Rat poison : A death trap for Cape Town township children
https://www.timeslive.co.za/news/south-africa/2020-08-04-police-investigating-triple-murder-at-khayelitsha-taxi-rank/	-9.03225806451613	Police investigating triple murder at Khayelitsha taxi rank
https://www.timeslive.co.za/news/south-africa/2022-05-09-five-bodies-found-one-dead-in-hospital-after-shooting-in-khayelitsha/	-8.03571428571429	Five bodies found , one dead in hospital after shooting in Khayelitsha
https://www.timeslive.co.za/news/south-africa/2022-07-18-state-must-partner-with-civil-society-to-beat-criminals-khayelitsha-residents-tell-bheki-cele/	-9.5959595959596	State must partner with civil society to beat criminals , Khayelitsha residents tell Bheki Cele
https://www.timeslive.co.za/news/south-africa/2022-07-27-suspect-due-in-court-for-killing-three-in-gun-attack-in-khayelitsha/	-11.864406779661	Suspect due in court for  killing three in gun attack  in Khayelitsha
https://www.timeslive.co.za/politics/2021-01-07-watch--arrogant-or-provoked--lindiwe-sisulus-public-outburst-splits-mzansi/	-7.17703349282297	WATCH |  Arrogant  or  provoked ? Lindiwe Sisulu public outburst splits Mzansi
https://www.timeslive.co.za/politics/2021-03-15-lindiwe-sisulus-good-governance-and-toxic-corruption-statement-angers-many/	-9.87654320987658	Lindiwe Sisulu  good governance  and  toxic corruption  statement angers many
https://www.wheels24.co.za/News/Guides_and_Lists/red-flags-raised-about-the-aarto-bill-demerit-system-traffic-fines-and-more-20180220	-5.6935817805383	Red flags raised about AARTO : Demerit system , traffic fines and more ... 
